Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,459,20,T:System.Net.Http.HttpContent,,,,,settings.Request.Content = content;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,447,20,T:System.Net.Http.HttpContent,,,,,"settings.Request.Content?.Headers.Add(""Content-Type"", settings.RequestContentType);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,446,20,T:System.Net.Http.HttpContent,,,,,settings.Request.Content = content;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,401,12,T:System.Uri,,,,,"settings.Request = new HttpRequestMessage              {                  RequestUri = new Uri(settings.Url),                  Method = new HttpMethod(settings.HttpVerb ?? ""GET""),                  Version = new Version(settings.HttpVersion)              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,401,12,M:System.Uri.#ctor(System.String),,,,,"settings.Request = new HttpRequestMessage              {                  RequestUri = new Uri(settings.Url),                  Method = new HttpMethod(settings.HttpVerb ?? ""GET""),                  Version = new Version(settings.HttpVersion)              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,401,12,T:System.Uri,,,,,"settings.Request = new HttpRequestMessage              {                  RequestUri = new Uri(settings.Url),                  Method = new HttpMethod(settings.HttpVerb ?? ""GET""),                  Version = new Version(settings.HttpVersion)              };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,162,32,T:System.Net.Http.HttpContent,,,,,"using (var stream = settings.Response.Content.ReadAsStream())                                  {                                      var sr = new StreamReader(stream, true);                                      content = sr.ReadToEnd();                                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,152,32,T:System.Net.Http.HttpContent,,,,,"using (var stream = settings.Response.Content.ReadAsStream())                                  {                                      var buffer = new byte[settings.MaxResponseSize];                                      _ = stream.ReadAsync(buffer, 0, settings.MaxResponseSize);                                      content = settings.Encoding.GetString(buffer);                                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,85,32,T:System.Net.Http.HttpContent,,,,,content = await settings.Response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,76,32,T:System.Net.Http.HttpContent,,,,,"using (var stream = await settings.Response.Content.ReadAsStreamAsync())                                  {                                      var buffer = new byte[settings.MaxResponseSize];                                      _ = await stream.ReadAsync(buffer, 0, settings.MaxResponseSize);                                      content = settings.Encoding.GetString(buffer);                                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpClientUtils.cs,76,32,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,"using (var stream = await settings.Response.Content.ReadAsStreamAsync())                                  {                                      var buffer = new byte[settings.MaxResponseSize];                                      _ = await stream.ReadAsync(buffer, 0, settings.MaxResponseSize);                                      content = settings.Encoding.GetString(buffer);                                  }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\SupportClasses\Scheduler.cs,255,16,M:System.Net.WebClient.#ctor,,,,,WebClient http = new WebClient();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\SupportClasses\PropertyBag.cs,169,24,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer ser = new XmlSerializer(type);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\SupportClasses\PropertyBag.cs,121,20,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer ser = new XmlSerializer(value.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpUtils.cs,150,16,T:System.Uri,,,,,settings.CapturedResponseContent = await client.DownloadStringTaskAsync(new Uri(settings.Url));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpUtils.cs,150,16,M:System.Uri.#ctor(System.String),,,,,settings.CapturedResponseContent = await client.DownloadStringTaskAsync(new Uri(settings.Url));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,410,12,P:System.Uri.PathAndQuery,,,,,return uri.PathAndQuery;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,407,20,P:System.Uri.PathAndQuery,,,,,return uri.PathAndQuery + uri.Fragment;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,405,20,P:System.Uri.AbsolutePath,,,,,return uri.AbsolutePath + uri.Fragment;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,403,20,P:System.Uri.PathAndQuery,,,,,return uri.PathAndQuery;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,401,20,P:System.Uri.AbsolutePath,,,,,return uri.AbsolutePath;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,396,12,T:System.Uri,,,,,var uri = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,396,12,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,384,12,T:System.Uri,,,,,var uri = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HtmlUtils.cs,384,12,M:System.Uri.#ctor(System.String),,,,,var uri = new Uri(url);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\StringUtils.cs,1364,12,T:System.Uri,,,,,string decoded = Uri.UnescapeDataString(text);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\StringUtils.cs,1337,12,T:System.Uri,,,,,return Uri.EscapeDataString(text);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpUtilsWebClient.cs,49,8,T:System.Uri,,,,,protected override WebRequest GetWebRequest(Uri address)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpUtilsWebClient.cs,18,8,M:System.Net.WebClient.#ctor,,,,,public HttpUtilsWebClient(HttpRequestSettings settings = null)          {              Settings = settings;                if (settings != null)              {                  if (settings.Credentials != null)                      Credentials = settings.Credentials;                    if (settings.Proxy != null)                      Proxy = settings.Proxy;                    if (settings.Encoding != null)                      Encoding = settings.Encoding;                    if (settings.Headers != null)                  {                      foreach (var header in settings.Headers)                      {                          Headers[header.Key] = header.Value;                      }                  }                }                      }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\HttpUtilsWebClient.cs,18,8,M:System.Net.WebClient.#ctor,,,,,public HttpUtilsWebClient(HttpRequestSettings settings = null)          {              Settings = settings;                if (settings != null)              {                  if (settings.Credentials != null)                      Credentials = settings.Credentials;                    if (settings.Proxy != null)                      Proxy = settings.Proxy;                    if (settings.Encoding != null)                      Encoding = settings.Encoding;                    if (settings.Headers != null)                  {                      foreach (var header in settings.Headers)                      {                          Headers[header.Key] = header.Value;                      }                  }                }                      }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\TimeUtils.cs,190,12,M:System.TimeSpan.FromHours(System.Double),,,,,TimeSpan tspan = TimeSpan.FromHours((double)hours);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\SerializationUtils.cs,367,12,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer serializer = new XmlSerializer(objectType);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\SerializationUtils.cs,305,20,T:System.Xml.Serialization.XmlSerializer,,,,,serializer = new XmlSerializer(objectType);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\SerializationUtils.cs,137,16,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer serializer =                      new XmlSerializer(instance.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\SerializationUtils.cs,69,20,T:System.Xml.Serialization.XmlSerializer,,,,,XmlSerializer serializer =                          new XmlSerializer(instance.GetType());
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\SupportClasses\UrlEncodingParser.cs,152,20,T:System.Uri,,,,,"query += key + ""="" + Uri.EscapeDataString(val) + ""&"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\SupportClasses\UrlEncodingParser.cs,124,24,T:System.Uri,,,,,val = Uri.UnescapeDataString(val);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\SupportClasses\UrlEncodingParser.cs,101,12,T:System.Uri,,,,,"if (Uri.IsWellFormedUriString(query, UriKind.Absolute))                  Url = query;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\ShellUtils.cs,654,12,M:System.Net.WebClient.#ctor,,,,,using (var http = new WebClient())              {                  try                  {                      result = http.DownloadData(url);                  }                  catch (Exception ex)                  {                      errorMessage = ex.Message;                      return null;                  }              }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,D:\projects\Westwind.Utilities\Westwind.Utilities\Westwind.Utilities.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities\Utilities\ShellUtils.cs,613,12,M:System.Net.WebClient.#ctor,,,,,using (WebClient Http = new WebClient())              {                  try                  {                      responseText = Http.DownloadString(url);                                  }                  catch (Exception ex)                  {                      errorMessage = ex.Message;                      return null;                  }              }
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,D:\projects\Westwind.Utilities\Westwind.Utilities.Data\Westwind.Utilities.Data.csproj,File,D:\projects\Westwind.Utilities\Westwind.Utilities.Data\Westwind.Utilities.Data.csproj,,,,,,,,Current target framework: net10.0;net6.0;net472 Recommended target framework: net10.0;net6.0;net472;net10.0
